ticker,exchange,currency,name,country,isin
TCON,NASDAQ,USD,TRACON Pharmaceuticals Inc,USA,US89237H2094
TCPC,NASDAQ,USD,BlackRock TCP Capital Corp,USA,US09259E1082
TCRT,NASDAQ,USD,Alaunos Therapeutics Inc,USA,US98973P1012
TCRX,NASDAQ,USD,Tscan Therapeutics Inc,USA,US89854M1018
TCS,NYSE,USD,Container Store Group Inc,USA,US2107511030
TCX,NASDAQ,USD,Tucows Inc.,USA,US8986972060
TD,NYSE,USD,Toronto Dominion Bank,USA,CA8911605092
TDC,NYSE,USD,Teradata Corp,USA,US88076W1036
TDCX,NYSE,USD,TDCX Inc ADR,USA,US87190U1007
TDG,NYSE,USD,Transdigm Group Incorporated,USA,US8936411003
TDOC,NYSE,USD,Teladoc Inc,USA,US87918A1051
TDS,NYSE,USD,Telephone and Data Systems Inc,USA,US8794338298
TDUP,NASDAQ,USD,ThredUp Inc,USA,US88556E1029
TDW,NYSE,USD,Tidewater Inc,USA,US88642R1095
TDY,NYSE,USD,Teledyne Technologies Incorporated,USA,US8793601050
TEAM,NASDAQ,USD,Atlassian Corp Plc,USA,US0494681010
TECH,NASDAQ,USD,Bio-Techne Corp,USA,US09073M1045
TECK,NYSE,USD,Teck Resources Ltd Class B,USA,CA8787422044
TECTP,NASDAQ,USD,Tectonic Financial Inc PR,USA,US87217L2088
TEDU,NASDAQ,USD,Tarena Intl Adr,USA,US8761082002
TEF,NYSE,USD,Telefonica SA ADR,USA,US8793822086
TEL,NYSE,USD,TE Connectivity Ltd,USA,CH0102993182
TELA,NASDAQ,USD,Tela Bio Inc,USA,US8723811084
TELL,NYSE MKT,USD,Tellurian Inc,USA,US87968A1043
TENB,NASDAQ,USD,Tenable Holdings Inc,USA,US88025T1025
TENK,NASDAQ,USD,TenX Keane Acquisition Ordinary Share,USA,
TENKR,NASDAQ,USD,TenX Keane Acquisition Right,USA,
TENX,NASDAQ,USD,Tenax Therapeutics Inc,USA,US88032L2097
TEO,NYSE,USD,Telecom Argentina SA ADR,USA,US8792732096
TER,NASDAQ,USD,Teradyne Inc,USA,US8807701029
TERN,NASDAQ,USD,Terns Pharmaceuticals Inc,USA,US8808811074
TETE,NASDAQ,USD,Technology & Telecommunication,USA,KYG871191063
TETEW,NASDAQ,USD,Technology & Telecommunication Acquisition Corporation Warrant,USA,
TEVA,NYSE,USD,Teva Pharma Industries Ltd ADR,USA,US8816242098
TEX,NYSE,USD,Terex Corporation,USA,US8807791038
TFC,NYSE,USD,Truist Financial Corp,USA,US89832Q1094
TFFP,NASDAQ,USD,Tff Pharmaceuticals Inc,USA,US87241J1043
TFII,NYSE,USD,TFI International Inc,USA,CA87241L1094
TFIN,NASDAQ,USD,Triumph Financial Inc,USA,
TFINP,NASDAQ,USD,Triumph Financial Inc,USA,
TFPM,NYSE,USD,Triple Flag Precious Metals Corp.,USA,
TFSA,NYSE,USD,TFSA,USA,
TFSL,NASDAQ,USD,TFS Financial Corporation,USA,US87240R1077
TFX,NYSE,USD,Teleflex Incorporated,USA,US8793691069
TG,NYSE,USD,Tredegar Corporation,USA,US8946501009
TGAA,NASDAQ,USD,Target Global Acquisition I Corp,USA,KYG8675N1097
TGAAW,NASDAQ,USD,Target Global Acquisition I Corp. Warrant,USA,
TGAN,NASDAQ,USD,Transphorm Technology Inc,USA,US89386L1008
TGB,NYSE MKT,USD,Taseko Mines Ltd,USA,CA8765111064
TGH,NYSE,USD,Textainer Group Holdings Ltd,USA,BMG8766E1093
TGI,NYSE,USD,Triumph Group Inc,USA,US8968181011
TGL,NASDAQ,USD,Treasure Global Inc.,USA,
TGLS,NYSE,USD,Tecnoglass Inc,USA,KYG872641009
TGNA,NYSE,USD,Tegna Inc,USA,US87901J1051
TGS,NYSE,USD,Transportadora de Gas del Sur SA ADR,USA,US8938702045
TGT,NYSE,USD,Target Corporation,USA,US87612E1064
TGTX,NASDAQ,USD,TG Therapeutics Inc,USA,US88322Q1085
TGVC,NASDAQ,USD,TG Venture Acquisition Corp,USA,US87251T1097
TGVCW,NASDAQ,USD,TG Venture Acquisition Corp. Warrants,USA,
TH,NASDAQ,USD,Target Hospitality Corp,USA,US87615L1070
THC,NYSE,USD,Tenet Healthcare Corporation,USA,US88033G4073
THCH,NASDAQ,USD,TH International Limited,USA,
THCP,NASDAQ,USD,Thunder Bridge Capital Partners IV Inc,USA,US88605L1070
THCPW,NASDAQ,USD,Thunder Bridge Capital Partners IV Inc. Warrant,USA,
THFF,NASDAQ,USD,First Financial Corporation Indiana,USA,US3202181000
THG,NYSE,USD,The Hanover Insurance Group Inc,USA,US4108671052
THM,NYSE MKT,USD,International Tower Hill Mines Ltd,USA,CA46050R1029
THMO,NASDAQ,USD,Thermogenesis Holdings Inc,USA,US88362L1008
THO,NYSE,USD,Thor Industries Inc,USA,US8851601018
THR,NYSE,USD,Thermon Group Holdings Inc,USA,US88362T1034
THRD,NASDAQ,USD,Third Harmonic Bio Inc.,USA,
THRM,NASDAQ,USD,Gentherm Inc,USA,US37253A1034
THRN,NASDAQ,USD,Thorne HealthTech Inc,USA,
THRX,NASDAQ,USD,Theseus Pharmaceuticals Inc,USA,US88369M1018
THRY,NASDAQ,USD,Thryv Holdings Inc,USA,US8860292064
THS,NYSE,USD,Treehouse Foods Inc,USA,US89469A1043
THTX,NASDAQ,USD,Theratechnologies Inc.,USA,CA88338H1001
THWWW,NASDAQ,USD,Target Hospitality Corp,USA,
TIGO,NASDAQ,USD,Millicom International Cellular SA,USA,LU0038705702
TIGR,NASDAQ,USD,Up Fintech Holding Ltd,USA,US91531W1062
TIL,NASDAQ,USD,Tanker Investments Ltd,USA,US45783C1018
TILE,NASDAQ,USD,Interface Inc,USA,US4586653044
TIMB,NYSE,USD,TIM Participacoes SA,USA,US88706T1088
TIO,NASDAQ,USD,Tingo Group Inc.,USA,
TIPT,NASDAQ,USD,Tiptree Inc,USA,US88822Q1031
TIRX,NASDAQ,USD,Tian Ruixiang Holdings Ltd,USA,KYG8884K1022
TISI,NYSE,USD,Team Inc,USA,US8781551002
TITN,NASDAQ,USD,Titan Machinery Inc,USA,US88830R1014
TIVC,NASDAQ,USD,Tivic Health Systems Inc,USA,US8887051006
TIXT,NYSE,USD,TELUS International,USA,CA87975H1001
TJX,NYSE,USD,The TJX Companies Inc,USA,US8725401090
TK,NYSE,USD,Teekay Corporation,USA,MHY8564W1030
TKC,NYSE,USD,Turkcell Iletisim Hizmetleri AS,USA,US9001112047
TKLF,NASDAQ,USD,Yoshitsu Co Ltd ADR,USA,US98741L1017
TKNO,NASDAQ,USD,Alpha Teknova Inc,USA,US02080L1026
TKO,NYSE,USD,"TKO Group Holdings, Inc.",USA,
TKR,NYSE,USD,Timken Company,USA,US8873891043
TLF,NASDAQ,USD,Tandy Leather Factory Inc,USA,US87538X1054
TLGY,NASDAQ,USD,TLGY Acquisition Corp,USA,KYG8656T1094
TLGYW,NASDAQ,USD,TLGY Acquisition Corporation Warrant,USA,
TLIS,NASDAQ,USD,Talis Biomedical Corp,USA,US87424L1089
TLK,NYSE,USD,Telkom Indonesia (Persero) Tbk PT ADR Rep 100 B,USA,US7156841063
TLRY,NASDAQ,USD,Tilray Inc,USA,US88688T1007
TLS,NASDAQ,USD,Telos Corp,USA,US87969B1017
TLSA,NASDAQ,USD,Tiziana Life Sciences Ltd,USA,BMG889121031
TLSI,NASDAQ,USD,TriSalus Life Sciences Inc.,USA,
TLSIW,NASDAQ,USD,TriSalus Life Sciences Inc.,USA,
TLYS,NYSE,USD,Tillys Inc,USA,US8868851028
TM,NYSE,USD,Toyota Motor Corporation ADR,USA,US8923313071
TMBR,NYSE MKT,USD,Timber Pharmaceuticals Inc,USA,US8870801094
TMC,NASDAQ,USD,TMC the metals company Inc,USA,CA87261Y1060
TMCI,NASDAQ,USD,Treace Medical Concepts Inc,USA,US89455T1097
TMCWW,NASDAQ,USD,TMC the metals company Inc. Warrants,USA,
TMDX,NASDAQ,USD,TransMedics Group Inc,USA,US89377M1099
TME,NYSE,USD,Tencent Music Entertainment Group,USA,US88034P1093
TMHC,NYSE,USD,Taylor Morn Home,USA,US87724P1066
TMKR,NASDAQ,USD,Tastemaker Acquisition Corp,USA,US8765451047
TMO,NYSE,USD,Thermo Fisher Scientific Inc,USA,US8835561023
TMP,NYSE MKT,USD,Tompkins Financial Corporation,USA,US8901101092
TMPO,NASDAQ,USD,Tempo Automation Holdings Inc,USA,
TMPOW,NASDAQ,USD,Tempo Automation Holdings Inc.,USA,
TMQ,NYSE MKT,USD,Trilogy Metals Inc,USA,CA89621C1059
TMST,NYSE,USD,Timkensteel Corp,USA,US8873991033
TMTC,NASDAQ,USD,TMT Acquisition Corp Ordinary Shares,USA,
TMTCR,NASDAQ,USD,TMT Acquisition Corp Rights,USA,
TMUS,NASDAQ,USD,T-Mobile US Inc,USA,US8725901040
TNC,NYSE,USD,Tennant Company,USA,US8803451033
TNDM,NASDAQ,USD,Tandem Diabetes Care Inc,USA,US8753722037
TNET,NYSE,USD,TriNet Group Inc,USA,US8962881079
TNGX,NASDAQ,USD,Tango Therapeutics Inc,USA,US87583X1090
TNK,NYSE,USD,Teekay Tankers Ltd,USA,MHY8565N3002
TNL,NYSE,USD,Travel + Leisure Co,USA,US8941641024
TNON,NASDAQ,USD,Tenon Medical Inc,USA,US88066N1054
TNONW,NASDAQ,USD,Tenon Medical Inc. Warrant,USA,
TNP,NYSE,USD,Tsakos Energy Navigation Ltd,USA,BMG9108L1735
TNXP,NASDAQ,USD,Tonix Pharmaceuticals Holding Corp,USA,US8902608624
TNYA,NASDAQ,USD,Tenaya Therapeutics Inc,USA,US87990A1060
TOI,NASDAQ,USD,Oncology Institute Inc,USA,US68236X1000
TOIIW,NASDAQ,USD,The Oncology Institute Inc,USA,
TOL,NYSE,USD,Toll Brothers Inc,USA,US8894781033
TOMZ,NASDAQ,USD,TOMI Environmental Solutions Inc,USA,US8900232039
TOON,NYSE MKT,USD,Kartoon Studios Inc.,USA,
TOP,NASDAQ,USD,Zhong Yang Financial Group Limited Ordinary Shares,USA,KYG989A61029
TOPS,NASDAQ,USD,Top Ships Inc,USA,MHY8897Y1986
TORO,NASDAQ,USD,Toro Ltd,USA,
TOST,NYSE,USD,Toast Inc,USA,US8887871080
TOUR,NASDAQ,USD,Tuniu Corp,USA,US89977P1066
TOVX,NYSE MKT,USD,Theriva Biologics Inc.,USA,
TOWN,NASDAQ,USD,Towne Bank,USA,US89214P1093
TPB,NYSE,USD,Turning Point Brands Inc,USA,US90041L1052
TPC,NYSE,USD,Tutor Perini Corporation,USA,US9011091082
TPCS,NASDAQ,USD,TechPrecision Corporation Common stock,USA,US8787391015
TPET,NYSE MKT,USD,Trio Petroleum Corp.,USA,US89669L1089
TPG,NASDAQ,USD,TPG Inc,USA,US8726571016
TPH,NYSE,USD,TRI Pointe Homes Inc,USA,US87265H1095
TPHS,NYSE MKT,USD,Trinity Place Holdings Inc,USA,US89656D1019
TPIC,NASDAQ,USD,TPI Composites Inc,USA,US87266J1043
TPL,NYSE,USD,Texas Pacific Land Trust,USA,US88262P1021
TPR,NYSE,USD,Tapestry Inc,USA,US8760301072
TPST,NASDAQ,USD,Tempest Therapeutics Inc,USA,US87978U1088
TPTA,NYSE,USD,TPTA,USA,
TPVG,NYSE,USD,Triplepoint Venture Growth BDC Corp,USA,US89677Y1001
TPX,NYSE,USD,Tempur Sealy International Inc,USA,US88023U1016
TR,NYSE,USD,Tootsie Roll Industries Inc,USA,US8905161076
TRC,NYSE,USD,Tejon Ranch Co,USA,US8790801091
TRCA,NYSE,USD,Twin Ridge Capital Acquisition Corp,USA,KYG9151L1041
TRDA,NASDAQ,USD,Entrada Therapeutics Inc,USA,US29384C1080
TREE,NASDAQ,USD,Lendingtree Inc,USA,US52603B1070
TREX,NYSE,USD,Trex Company Inc,USA,US89531P1057
TRGP,NYSE,USD,Targa Resources Inc,USA,US87612G1013
TRHC,NASDAQ,USD,Tabula Rasa HealthCare Inc,USA,US8733791011
TRI,NYSE,USD,Thomson Reuters Corp,USA,CA8849037095
TRIB,NASDAQ,USD,Trinity Biotech plc,USA,US8964383066
TRIN,NASDAQ,USD,Trinity Capital Inc,USA,US8964423086
TRINL,NASDAQ,USD,TRINL,USA,
TRIP,NASDAQ,USD,TripAdvisor Inc,USA,US8969452015
TRIS,NYSE,USD,Tristar Acquisition I Corp,USA,KYG9074V1068
TRKA,NASDAQ,USD,Troika Media Group Inc,USA,US89689F3055
TRKAW,NASDAQ,USD,Troika Media Group Inc,USA,
TRMB,NASDAQ,USD,Trimble Inc,USA,US8962391004
TRMD,NASDAQ,USD,Torm PLC Class A,USA,GB00BZ3CNK81
TRMK,NASDAQ,USD,Trustmark Corporation,USA,US8984021027
TRMR,NASDAQ,USD,Tremor Video Inc,USA,US89484T1043
TRN,NYSE,USD,Trinity Industries Inc,USA,US8965221091
TRNO,NYSE,USD,Terreno Realty Corporation,USA,US88146M1018
TRNR,NASDAQ,USD,Interactive Strength Inc. Common Stock,USA,
TRNS,NASDAQ,USD,Transcat Inc,USA,US8935291075
TRON,NASDAQ,USD,Corner Growth Acquisition Corp 2,USA,KYG2426E1044
TRONW,NASDAQ,USD,Corner Growth Acquisition Corp. 2 Warrants,USA,
TROO,NASDAQ,USD,TROOPS Inc,USA,KYG9094C1042
TROW,NASDAQ,USD,T. Rowe Price Group Inc,USA,US74144T1088
TROX,NYSE,USD,Tronox Holdings PLC,USA,GB00BJT16S69
TRP,NYSE,USD,TC Energy Corp,USA,CA87807B1076
TRS,NASDAQ,USD,TriMas Corporation,USA,US8962152091
TRST,NASDAQ,USD,TrustCo Bank Corp NY,USA,US8983492047
TRT,NYSE MKT,USD,Trio-Tech International,USA,US8967122057
TRTL,NYSE,USD,TortoiseEcofin Acquisition III Corp,USA,KYG8956E1098
TRTN,NYSE,USD,Triton International Group Inc,USA,BMG9078F1077
TRTX,NYSE,USD,TPG RE Finance Trust Inc,USA,US87266M1071
TRU,NYSE,USD,TransUnion,USA,US89400J1079
TRUE,NASDAQ,USD,TrueCar Inc,USA,US89785L1070
TRUP,NASDAQ,USD,Trupanion Inc,USA,US8982021060
TRV,NYSE,USD,The Travelers Companies Inc,USA,US89417E1091
TRVG,NASDAQ,USD,Trivago NV,USA,US89686D1054
TRVI,NASDAQ,USD,Trevi Therapeutics  Inc,USA,US89532M1018
TRVN,NASDAQ,USD,Trevena Inc,USA,US89532E1091
TRX,NYSE MKT,USD,Tanzanian Royalty Exploration Corp,USA,CA87601A1075
TS,NYSE,USD,Tenaris SA ADR,USA,US88031M1099
TSAT,NASDAQ,USD,Telesat Corp,USA,CA8795123097
TSBK,NASDAQ,USD,Timberland Bancorp Inc,USA,US8870981011
TSBX,NASDAQ,USD,Turnstone Biologics Corp. Common Stock,USA,
TSCO,NASDAQ,USD,Tractor Supply Company,USA,US8923561067
TSE,NYSE,USD,Trinseo SA,USA,IE0000QBK8U7
TSEM,NASDAQ,USD,Tower Semiconductor Ltd,USA,IL0010823792
TSHA,NASDAQ,USD,Taysha Gene Therapies Inc,USA,US8776191061
TSLA,NASDAQ,USD,Tesla Inc,USA,US88160R1014
TSLX,NYSE,USD,Sixth Street Specialty Lending Inc,USA,US83012A1097
TSM,NYSE,USD,Taiwan Semiconductor Manufacturing,USA,US8740391003
TSN,NYSE,USD,Tyson Foods Inc,USA,US9024941034
TSP,NASDAQ,USD,Tusimple Holdings Inc,USA,US90089L1089
TSQ,NYSE,USD,Townsquare Media Inc,USA,US8922311019
TSRI,NASDAQ,USD,TSR Inc,USA,US8728852075
TSVT,NASDAQ,USD,2Seventy Bio Inc,USA,US9013841070
TT,NYSE,USD,Trane Technologies plc,USA,IE00BK9ZQ967
TTC,NYSE,USD,Toro Co,USA,US8910921084
TTD,NASDAQ,USD,Trade Desk Inc,USA,US88339J1051
TTE,NYSE,USD,TotalEnergies SE ADR,USA,US89151E1091
TTEC,NASDAQ,USD,TTEC Holdings Inc,USA,US89854H1023
TTEK,NASDAQ,USD,Tetra Tech Inc,USA,US88162G1031
TTGT,NASDAQ,USD,TechTarget Inc,USA,US87874R1005
TTI,NYSE,USD,Tetra Technologies Inc,USA,US88162F1057
TTMI,NASDAQ,USD,TTM Technologies Inc,USA,US87305R1095
TTNP,NASDAQ,USD,Titan Pharmaceuticals Inc,USA,US8883146065
TTOO,NASDAQ,USD,T2 Biosystms Inc,USA,US89853L1044
TTSH,NASDAQ,USD,Tile Shop Holdings Inc,USA,US88677Q1094
TTWO,NASDAQ,USD,Take-Two Interactive Software Inc,USA,US8740541094
TU,NYSE,USD,Telus Corp,USA,CA87971M1032
TUP,NYSE,USD,Tupperware Brands Corporation,USA,US8998961044
TURN,NASDAQ,USD,180 Degree Capital Corp,USA,US68235B2088
TUSK,NASDAQ,USD,Mammoth Energy Services Inc,USA,US56155L1089
TUYA,NYSE,USD,Tuya Inc ADR,USA,US90114C1071
TV,NYSE,USD,Grupo Televisa SAB ADR,USA,US40049J2069
TVC,NYSE,USD,Tennessee Valley Authority Pref,USA,US8805913006
TVE,NYSE,USD,Tennessee Valley Authority,USA,US8805914095
TVTX,NASDAQ,USD,Travere Therapeutics Inc,USA,US89422G1076
TW,NASDAQ,USD,Tradeweb Markets Inc,USA,US8926721064
TWI,NYSE,USD,Titan International Inc,USA,US88830M1027
TWIN,NASDAQ,USD,Twin Disc Incorporated,USA,US9014761012
TWKS,NASDAQ,USD,Thoughtworks Holding Inc,USA,US88546E1055
TWLO,NYSE,USD,Twilio Inc,USA,US90138F1021
TWLV,NASDAQ,USD,Twelve Seas Investment Co II,USA,US90118T1060
TWNK,NASDAQ,USD,Hostess Brands Inc,USA,US44109J1060
TWO,NYSE,USD,Two Harbors Investments Corp,USA,US90187B4086
TWOA,NYSE,USD,two,USA,KYG9152V1014
TWOU,NASDAQ,USD,2U Inc,USA,US90214J1016
TWST,NASDAQ,USD,Twist Bioscience Corp,USA,US90184D1000
TX,NYSE,USD,Ternium SA ADR,USA,US8808901081
TXG,NASDAQ,USD,10X Genomics Inc,USA,US88025U1097
TXMD,NASDAQ,USD,TherapeuticsMD Inc,USA,US88338N2062
TXN,NASDAQ,USD,Texas Instruments Incorporated,USA,US8825081040
TXO,NYSE,USD,MorningStar Partners L.P.,USA,
TXRH,NASDAQ,USD,Texas Roadhouse Inc,USA,US8826811098
TXT,NYSE,USD,Textron Inc,USA,US8832031012
TY-P,NYSE,USD,Tri-Continental Corporation PFD $2.50,USA,
TYGO,NASDAQ,USD,Tigo Energy Inc.,USA,
TYGOW,NASDAQ,USD,Tigo Energy Inc.,USA,
TYL,NYSE,USD,Tyler Technologies Inc,USA,US9022521051
TYRA,NASDAQ,USD,Tyra Biosciences Inc,USA,US90240B1061
TZOO,NASDAQ,USD,Travelzoo,USA,US89421Q2057
U,NYSE,USD,Unity Software Inc,USA,US91332U1016
UA,NYSE,USD,Under Armour Inc C,USA,US9043112062
UAA,NYSE,USD,Under Armour Inc A,USA,US9043111072
UAL,NASDAQ,USD,United Airlines Holdings Inc,USA,US9100471096
UAMY,NYSE MKT,USD,United States Antimony Corporation,USA,US9115491030
UAN,NYSE,USD,CVR Partners LP,USA,US1266332055
UAVS,NYSE MKT,USD,Ageagle Aerial Systems Inc,USA,US00848K1016
UBCP,NASDAQ,USD,United Bancorp Inc,USA,US9099111091
UBER,NYSE,USD,Uber Technologies Inc,USA,US90353T1007
UBFO,NASDAQ,USD,United Security Bancshares,USA,US9114601035
UBS,NYSE,USD,UBS Group AG,USA,CH0244767585
UBSI,NASDAQ,USD,United Bankshares Inc,USA,US9099071071
UBX,NASDAQ,USD,Unity Biotechnology Inc,USA,US91381U2006
UCAR,NASDAQ,USD,U Power Limited Ordinary Shares,USA,
UCBI,NASDAQ,USD,United Community Banks Inc,USA,US90984P3038
UCBIO,NASDAQ,USD,United Community Banks Inc,USA,
UCL,NASDAQ,USD,Ucloudlink Group Inc,USA,US90354D1046
UCTT,NASDAQ,USD,Ultra Clean Holdings Inc,USA,US90385V1070
UDMY,NASDAQ,USD,Udemy Inc,USA,US9026851066
UDR,NYSE,USD,UDR Inc,USA,US9026531049
UE,NYSE,USD,Urban Edge Properties,USA,US91704F1049
UEC,NYSE MKT,USD,Uranium Energy Corp,USA,US9168961038
UEIC,NASDAQ,USD,Universal Electronics Inc,USA,US9134831034
UFAB,NYSE MKT,USD,Unique Fabricating Inc,USA,US90915J1034
UFCS,NASDAQ,USD,United Fire Group Inc,USA,US9103401082
UFI,NYSE,USD,Unifi Inc,USA,US9046772003
UFPI,NASDAQ,USD,Ufp Industries Inc,USA,US90278Q1085
UFPT,NASDAQ,USD,UFP Technologies Inc,USA,US9026731029
UG,NASDAQ,USD,United-Guardian Inc,USA,US9105711082
UGI,NYSE,USD,UGI Corporation,USA,US9026811052
UGP,NYSE,USD,Ultrapar Participacoes SA ADR,USA,US90400P1012
UGRO,NASDAQ,USD,Urban-Gro Inc,USA,US91704K2024
UHAL,NYSE,USD,U-Haul Holding Company,USA,US0235861004
UHG,NASDAQ,USD,United Homes Group Inc.,USA,
UHGWW,NASDAQ,USD,United Homes Group Inc.,USA,
UHS,NYSE,USD,Universal Health Services Inc,USA,US9139031002
UHT,NYSE,USD,Universal Health Realty Income Trust,USA,US91359E1055
UI,NYSE,USD,Ubiquiti Networks Inc,USA,US90353W1036
UIS,NYSE,USD,Unisys Corporation,USA,US9092143067
UK,NASDAQ,USD,Ucommune International Ltd,USA,KYG9449A2093
UKOMW,NASDAQ,USD,Ucommune International Ltd,USA,
UL,NYSE,USD,Unilever PLC ADR,USA,US9047677045
ULBI,NASDAQ,USD,Ultralife Corporation,USA,US9038991025
ULCC,NASDAQ,USD,Frontier Group Holdings Inc,USA,US35909R1086
ULH,NASDAQ,USD,Universal Logistics Holdings Inc,USA,US91388P1057
ULTA,NASDAQ,USD,Ulta Beauty Inc,USA,US90384S3031
UMBF,NASDAQ,USD,UMB Financial Corporation,USA,US9027881088
UMC,NYSE,USD,United Microelectronics,USA,US9108734057
UMH,NYSE,USD,UMH Properties Inc,USA,US9030021037
UNAMQ,NASDAQ,USD,Unico American Corporation,USA,
UNB,NASDAQ,USD,Union Bankshares Inc,USA,US9054001071
UNCY,NASDAQ,USD,Unicycive Therapeutics Inc,USA,US90466Y1038
UNF,NYSE,USD,Unifirst Corporation,USA,US9047081040
UNFI,NYSE,USD,United Natural Foods Inc,USA,US9111631035
UNH,NYSE,USD,UnitedHealth Group Incorporated,USA,US91324P1021
UNIT,NASDAQ,USD,Uniti Group Inc,USA,US91325V1089
UNM,NYSE,USD,Unum Group,USA,US91529Y1064
UNMA,NYSE,USD,Unum Group,USA,US91529Y6014
UNP,NYSE,USD,Union Pacific Corporation,USA,US9078181081
UNTY,NASDAQ,USD,Unity Bancorp Inc,USA,US9132901029
UONE,NASDAQ,USD,Urban One,USA,US91705J1051
UONEK,NASDAQ,USD,Urban One Inc Class D,USA,US91705J2042
UP,NYSE,USD,Wheels Up Experience Inc,USA,US96328L1061
UPBD,NASDAQ,USD,Upbound Group Inc.,USA,
UPC,NASDAQ,USD,Universe Pharmaceuticals Inc,USA,KYG9442G1047
UPH,NYSE,USD,Uphealth Inc,USA,US91532B1017
UPLD,NASDAQ,USD,Upland Software Inc,USA,US91544A1097
UPS,NYSE,USD,United Parcel Service Inc,USA,US9113121068
UPST,NASDAQ,USD,Upstart Holdings Inc,USA,US91680M1071
UPTD,NASDAQ,USD,Tradeup Acquisition Corp,USA,US89268A1079
UPTDW,NASDAQ,USD,TradeUP Acquisition Corp. Warrant,USA,
UPWK,NASDAQ,USD,Upwork Inc,USA,US91688F1049
UPXI,NASDAQ,USD,Upexi Inc.,USA,
URBN,NASDAQ,USD,Urban Outfitters Inc,USA,US9170471026
URG,NYSE MKT,USD,Ur Energy Inc,USA,CA91688R1082
URGN,NASDAQ,USD,UroGen Pharma Ltd,USA,IL0011407140
URI,NYSE,USD,United Rentals Inc,USA,US9113631090
UROY,NASDAQ,USD,Uranium Royalty Corp,USA,CA91702V1013
USAC,NYSE,USD,USA Compression Partners LP,USA,US90290N1090
USAP,NASDAQ,USD,Universal Stainless & Alloy,USA,US9138371003
USAS,NYSE MKT,USD,Americas Silver Corp,USA,CA03062D1006
USAU,NASDAQ,USD,US Gold Corp,USA,US90291C2017
USB,NYSE,USD,U.S. Bancorp,USA,US9029733048
USCB,NASDAQ,USD,US Century Bank,USA,US90355N1019
USCT,NASDAQ,USD,TKB Critical Technologies 1,USA,KYG889351121
USCTW,NASDAQ,USD,TKB Critical Technologies 1 Warrant,USA,
USDP,NYSE,USD,USD Partners LP,USA,US9033181036
USEA,NASDAQ,USD,United Maritime Corporation,USA,
USEG,NASDAQ,USD,US Energy Corp,USA,US9118053076
USFD,NYSE,USD,US Foods Holding Corp,USA,US9120081099
USGO,NASDAQ,USD,U.S. GoldMining Inc. Common stock,USA,
USGOW,NASDAQ,USD,U.S. GoldMining Inc. Warrant,USA,
USIO,NASDAQ,USD,Usio Inc,USA,US9173131080
USLM,NASDAQ,USD,United States Lime & Minerals Inc,USA,US9119221029
USM,NYSE,USD,United States Cellular Corporation,USA,US9116841084
USNA,NYSE,USD,USANA Health Sciences Inc,USA,US90328M1071
USPH,NYSE,USD,US Physicalrapy Inc,USA,US90337L1089
UTAA,NASDAQ,USD,UTA Acquisition Corp,USA,KYG9473A1094
UTHR,NASDAQ,USD,United Therapeutics Corporation,USA,US91307C1027
UTI,NYSE,USD,Universal Technical Institute Inc,USA,US9139151040
UTL,NYSE,USD,UNITIL Corporation,USA,US9132591077
UTMD,NASDAQ,USD,Utah Medical Products Inc,USA,US9174881089
UTRS,NASDAQ,USD,Minerva Surgical Inc,USA,US60343F1066
UTSI,NASDAQ,USD,UTStarcom Holdings Corp,USA,KYG9310A1141
UTZ,NYSE,USD,Utz Brands Inc,USA,US9180901012
UUU,NYSE MKT,USD,Universal Security Instruments Inc,USA,US9138213023
UUUU,NYSE MKT,USD,Energy Fuels Inc,USA,CA2926717083
UVE,NYSE,USD,Universal Insurance Holdings Inc,USA,US91359V1070
UVSP,NASDAQ,USD,Univest Corporation Pennsylvania,USA,US9152711001
UVV,NYSE,USD,Universal Corporation,USA,US9134561094
UWMC,NYSE,USD,UWM Holdings Corp,USA,US91823B1098
UXIN,NASDAQ,USD,Uxin Ltd,USA,US91818X1081
UZD,NYSE,USD,UZD,USA,
UZE,NYSE,USD,United States Cellular Preferred 5.500% due 2070,USA,US9116848014
UZF,NYSE,USD,UZF,USA,
V,NYSE,USD,Visa Inc. Class A,USA,US92826C8394
VABK,NASDAQ,USD,Virginia National Bankshares Corp,USA,US9280311039
VAC,NYSE,USD,Marriot Vacations Worldwide,USA,US57164Y1073
VACC,NASDAQ,USD,Vaccitech PLC ADR,USA,US91864C1071
VAL,NYSE,USD,Valaris Ltd,USA,BMG9460G1015
VALE,NYSE,USD,Vale SA ADR,USA,US91912E1055
VALN,NASDAQ,USD,Valneva SE ADR,USA,US92025Y1038
VALU,NASDAQ,USD,Value Line Inc,USA,US9204371002
VANI,NASDAQ,USD,Vivani Medical Inc.,USA,
VAPO,NYSE,USD,Vapotherm Inc,USA,US9221071072
VAQC,NASDAQ,USD,Vector Acquisition II Corp,USA,KYG9460A1040
VATE,NYSE,USD,Innovate Corp,USA,US45784J1051
VAXX,NASDAQ,USD,Vaxxinity Inc,USA,US92244V1044
VBFC,NASDAQ,USD,Village Bank and Trust Financial,USA,US92705T2006
VBIV,NASDAQ,USD,VBI Vaccines Inc,USA,CA91822J1030
VBLT,NASDAQ,USD,Vascular Biogenics Ltd,USA,IL0011327454
VBNK,NASDAQ,USD,VersaBank,USA,CA92512J1066
VBTX,NASDAQ,USD,Veritex Holdings Inc,USA,US9234511080
